latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,regiao
-13.99308,-56.64727,333.23,0.43,0.46,2026-04-25,533,N,nominal,2.0NRT,292.5,4.06,N,Centro-Oeste
-13.99361,-56.64334,310.25,0.43,0.46,2026-04-25,533,N,nominal,2.0NRT,291.35,1.21,N,Centro-Oeste
-14.20098,-57.42877,324.06,0.38,0.44,2026-04-25,533,N,nominal,2.0NRT,292.58,1.29,N,Centro-Oeste
-14.20454,-57.43279,302.21,0.38,0.43,2026-04-25,533,N,nominal,2.0NRT,291.68,1.29,N,Centro-Oeste
-14.20502,-57.42921,307.36,0.38,0.44,2026-04-25,533,N,nominal,2.0NRT,292.09,1.29,N,Centro-Oeste
-14.20955,-57.42611,310.87,0.38,0.44,2026-04-25,533,N,nominal,2.0NRT,292.19,1.08,N,Centro-Oeste
-16.42284,-54.92178,312.06,0.59,0.53,2026-04-25,533,N,nominal,2.0NRT,291.64,1.91,N,Centro-Oeste
-16.41917,-54.92203,304.91,0.59,0.53,2026-04-25,533,N,nominal,2.0NRT,291.63,1.12,N,Centro-Oeste
-16.42407,-54.92274,302.8,0.59,0.53,2026-04-25,533,N,nominal,2.0NRT,291.62,1.26,N,Centro-Oeste
-16.38174,-58.65122,307.49,0.52,0.42,2026-04-25,533,N,nominal,2.0NRT,290.6,1.06,N,Centro-Oeste
-16.63328,-61.07501,310.38,0.41,0.37,2026-04-25,533,N,nominal,2.0NRT,289.38,1.22,N,Centro-Oeste
-17.47676,-59.54156,309.63,0.48,0.4,2026-04-25,533,N,nominal,2.0NRT,290.83,1.08,N,Centro-Oeste
-17.48046,-59.54214,311.32,0.48,0.4,2026-04-25,533,N,nominal,2.0NRT,290.93,1.0,N,Centro-Oeste
-17.48418,-59.54271,303.37,0.48,0.4,2026-04-25,533,N,nominal,2.0NRT,290.43,1.0,N,Centro-Oeste
-17.48482,-59.53817,303.91,0.48,0.4,2026-04-25,533,N,nominal,2.0NRT,290.73,1.0,N,Centro-Oeste
-17.76892,-60.18507,307.43,0.45,0.39,2026-04-25,533,N,nominal,2.0NRT,288.52,2.39,N,Centro-Oeste
-17.77252,-60.18564,339.77,0.45,0.39,2026-04-25,533,N,nominal,2.0NRT,288.69,2.39,N,Centro-Oeste
-18.50344,-55.50769,302.69,0.58,0.52,2026-04-25,533,N,nominal,2.0NRT,291.6,2.19,N,Centro-Oeste
-18.50408,-55.50213,311.58,0.58,0.52,2026-04-25,533,N,nominal,2.0NRT,292.03,2.19,N,Centro-Oeste
-18.50893,-55.50278,321.14,0.58,0.52,2026-04-25,533,N,nominal,2.0NRT,291.7,2.19,N,Centro-Oeste
-16.64584,-68.32072,299.12,0.39,0.44,2026-04-25,533,N,nominal,2.0NRT,278.67,1.37,N,Centro-Oeste
-16.64651,-68.31702,302.65,0.39,0.44,2026-04-25,533,N,nominal,2.0NRT,279.25,1.02,N,Centro-Oeste
-16.64615,-68.32046,300.13,0.39,0.44,2026-04-25,533,N,nominal,2.0NRT,278.75,1.65,N,Centro-Oeste
-16.64684,-68.31679,304.18,0.39,0.44,2026-04-25,533,N,nominal,2.0NRT,279.27,1.31,N,Centro-Oeste
-18.52829,-58.59003,327.73,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,292.24,6.2,N,Centro-Oeste
-18.5276,-58.59536,302.9,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.3,6.2,N,Centro-Oeste
-18.53158,-58.59593,331.43,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,292.14,6.2,N,Centro-Oeste
-18.53227,-58.59059,367.0,0.56,0.43,2026-04-25,533,N,high,2.0NRT,293.97,6.2,N,Centro-Oeste
-18.53365,-58.57992,337.34,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.87,8.21,N,Centro-Oeste
-18.53089,-58.60125,318.14,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.57,2.72,N,Centro-Oeste
-18.53417,-58.60712,323.21,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.6,10.23,N,Centro-Oeste
-18.53486,-58.60181,347.86,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,293.45,10.23,N,Centro-Oeste
-18.53555,-58.59649,340.96,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,292.08,5.0,N,Centro-Oeste
-18.53625,-58.59116,310.01,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.56,5.0,N,Centro-Oeste
-18.54212,-58.60825,330.01,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.6,4.78,N,Centro-Oeste
-18.54351,-58.59762,346.54,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,292.7,6.53,N,Centro-Oeste
-18.54281,-58.60294,317.18,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.46,4.78,N,Centro-Oeste
-18.54679,-58.6035,353.08,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,292.99,4.78,N,Centro-Oeste
-18.54609,-58.60881,308.49,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.44,4.78,N,Centro-Oeste
-18.54748,-58.59819,319.15,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.24,6.53,N,Centro-Oeste
-18.55285,-58.5881,326.4,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,292.09,2.94,N,Centro-Oeste
-18.55355,-58.58276,321.88,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.95,2.94,N,Centro-Oeste
-18.55425,-58.57742,302.77,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.4,0.94,N,Centro-Oeste
-18.55613,-58.594,337.77,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,292.45,7.36,N,Centro-Oeste
-18.55334,-58.61525,314.17,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.19,2.31,N,Centro-Oeste
-18.55683,-58.58867,317.12,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.25,2.94,N,Centro-Oeste
-18.55753,-58.58334,318.14,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.29,2.94,N,Centro-Oeste
-18.55941,-58.59988,337.79,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,292.57,7.11,N,Centro-Oeste
-18.56011,-58.59457,349.02,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,292.91,7.11,N,Centro-Oeste
-18.56081,-58.58924,367.0,0.56,0.43,2026-04-25,533,N,high,2.0NRT,293.87,8.91,N,Centro-Oeste
-18.56151,-58.58391,330.55,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.18,8.91,N,Centro-Oeste
-18.55731,-58.61581,310.13,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.29,1.56,N,Centro-Oeste
-18.55871,-58.60519,309.57,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.39,3.39,N,Centro-Oeste
-18.56269,-58.60575,329.19,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.67,3.39,N,Centro-Oeste
-18.56338,-58.60045,345.16,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,292.48,7.11,N,Centro-Oeste
-18.56408,-58.59514,316.7,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.27,7.11,N,Centro-Oeste
-18.56549,-58.58448,315.47,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.07,8.91,N,Centro-Oeste
-18.56876,-58.59038,325.69,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.49,4.18,N,Centro-Oeste
-18.56946,-58.58505,330.37,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.48,4.18,N,Centro-Oeste
-18.56666,-58.60632,305.94,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,290.94,2.66,N,Centro-Oeste
-18.56736,-58.60101,304.2,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,290.78,1.46,N,Centro-Oeste
-18.57973,-58.62981,315.63,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.39,4.62,N,Centro-Oeste
-18.5837,-58.63036,334.6,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.2,4.62,N,Centro-Oeste
-18.58808,-58.65809,323.57,0.55,0.43,2026-04-25,533,N,nominal,2.0NRT,291.18,5.63,N,Centro-Oeste
-18.58879,-58.65279,337.7,0.55,0.43,2026-04-25,533,N,nominal,2.0NRT,292.05,5.63,N,Centro-Oeste
-18.59204,-58.65865,352.89,0.55,0.43,2026-04-25,533,N,nominal,2.0NRT,293.76,20.05,N,Centro-Oeste
-18.59275,-58.65336,348.99,0.55,0.43,2026-04-25,533,N,nominal,2.0NRT,293.7,20.05,N,Centro-Oeste
-18.59347,-58.64806,346.04,0.55,0.43,2026-04-25,533,N,nominal,2.0NRT,292.64,5.43,N,Centro-Oeste
-18.59601,-58.65922,344.14,0.55,0.43,2026-04-25,533,N,nominal,2.0NRT,292.1,20.05,N,Centro-Oeste
-18.59672,-58.65392,353.85,0.55,0.43,2026-04-25,533,N,nominal,2.0NRT,293.08,20.05,N,Centro-Oeste
-18.601,-58.62205,325.39,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.83,3.78,N,Centro-Oeste
-18.59743,-58.64861,316.27,0.55,0.43,2026-04-25,533,N,nominal,2.0NRT,291.41,5.43,N,Centro-Oeste
-18.60069,-58.65448,306.23,0.55,0.43,2026-04-25,533,N,nominal,2.0NRT,291.17,2.66,N,Centro-Oeste
-18.6014,-58.64917,304.38,0.55,0.43,2026-04-25,533,N,nominal,2.0NRT,291.22,1.25,N,Centro-Oeste
-18.60426,-58.62791,314.19,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.56,2.99,N,Centro-Oeste
-18.60465,-58.65503,326.65,0.55,0.43,2026-04-25,533,N,nominal,2.0NRT,291.26,2.66,N,Centro-Oeste
-18.60537,-58.64972,309.47,0.55,0.43,2026-04-25,533,N,nominal,2.0NRT,290.9,1.25,N,Centro-Oeste
-18.61435,-58.61318,355.11,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,293.53,10.92,N,Centro-Oeste
-18.61506,-58.60786,340.12,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,292.17,6.68,N,Centro-Oeste
-18.61363,-58.61849,307.89,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.38,10.92,N,Centro-Oeste
-18.6176,-58.61905,325.87,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.78,10.92,N,Centro-Oeste
-18.61832,-58.61375,355.87,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,294.0,10.92,N,Centro-Oeste
-18.61904,-58.60843,330.94,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,292.25,6.68,N,Centro-Oeste
-18.62086,-58.62494,348.28,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,293.55,9.76,N,Centro-Oeste
-18.62157,-58.61963,352.76,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,293.31,8.93,N,Centro-Oeste
-18.62229,-58.61432,324.32,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.03,8.93,N,Centro-Oeste
-18.62483,-58.6255,307.8,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,290.78,9.76,N,Centro-Oeste
-18.60362,-58.65099,330.04,0.55,0.43,2026-04-25,533,N,nominal,2.0NRT,291.75,3.04,N,Centro-Oeste
-18.60294,-58.6563,310.96,0.55,0.43,2026-04-25,533,N,nominal,2.0NRT,291.13,3.04,N,Centro-Oeste
-18.61304,-58.60905,339.09,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,292.28,3.91,N,Centro-Oeste
-18.61236,-58.61438,305.33,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.27,3.91,N,Centro-Oeste
-18.61633,-58.61495,353.31,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,293.48,13.45,N,Centro-Oeste
-18.61701,-58.60963,342.14,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,292.54,13.45,N,Centro-Oeste
-18.6177,-58.60429,306.55,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,290.88,1.68,N,Centro-Oeste
-18.61894,-58.62615,329.98,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.51,8.48,N,Centro-Oeste
-18.61962,-58.62084,346.84,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,293.62,8.48,N,Centro-Oeste
-18.6203,-58.61552,343.43,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,292.89,13.45,N,Centro-Oeste
-18.62099,-58.6102,334.9,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.94,13.45,N,Centro-Oeste
-18.62291,-58.62673,335.1,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.6,8.03,N,Centro-Oeste
-18.62359,-58.62142,337.65,0.56,0.43,2026-04-25,533,N,nominal,2.0NRT,291.32,8.03,N,Centro-Oeste
-17.72483,-66.29432,300.01,0.45,0.39,2026-04-25,533,N,nominal,2.0NRT,285.47,0.64,N,Centro-Oeste
-19.45801,-56.61641,312.66,0.5,0.49,2026-04-25,533,N,nominal,2.0NRT,291.75,1.79,N,Centro-Oeste
-22.97147,-52.69565,316.1,0.49,0.65,2026-04-25,536,N,nominal,2.0NRT,288.47,1.7,N,Sul
-22.97066,-52.69624,314.8,0.49,0.65,2026-04-25,536,N,nominal,2.0NRT,288.22,1.62,N,Sul
-22.31505,-68.88107,317.8,0.52,0.41,2026-04-25,536,N,nominal,2.0NRT,280.39,4.51,N,Centro-Oeste
-23.36189,-67.73048,297.83,0.45,0.39,2026-04-25,536,N,nominal,2.0NRT,272.33,0.74,N,Centro-Oeste
-29.15129,-56.65995,321.99,0.32,0.55,2026-04-25,538,N,nominal,2.0NRT,283.29,5.1,N,Centro-Oeste
-29.1516,-56.65653,367.0,0.32,0.55,2026-04-25,538,N,high,2.0NRT,284.39,3.52,N,Centro-Oeste
-29.15191,-56.65312,313.81,0.32,0.55,2026-04-25,538,N,nominal,2.0NRT,283.34,3.52,N,Centro-Oeste
-29.15221,-56.6497,297.52,0.32,0.55,2026-04-25,538,N,nominal,2.0NRT,283.5,0.61,N,Centro-Oeste
-29.15644,-56.66055,322.96,0.32,0.55,2026-04-25,538,N,nominal,2.0NRT,283.17,4.15,N,Centro-Oeste
-29.15675,-56.65713,367.0,0.32,0.55,2026-04-25,538,N,high,2.0NRT,284.67,5.36,N,Centro-Oeste
-29.15614,-56.66397,296.63,0.32,0.55,2026-04-25,538,N,nominal,2.0NRT,282.9,4.15,N,Centro-Oeste
-29.15706,-56.6537,317.2,0.32,0.55,2026-04-25,538,N,nominal,2.0NRT,283.74,5.36,N,Centro-Oeste
-29.15736,-56.65027,296.41,0.32,0.55,2026-04-25,538,N,nominal,2.0NRT,283.53,1.18,N,Centro-Oeste
-29.15251,-56.65915,354.16,0.32,0.55,2026-04-25,538,N,nominal,2.0NRT,284.07,5.64,N,Centro-Oeste
-29.15279,-56.65572,356.2,0.32,0.55,2026-04-25,538,N,nominal,2.0NRT,285.19,5.53,N,Centro-Oeste
-29.15222,-56.66258,298.85,0.32,0.55,2026-04-25,538,N,nominal,2.0NRT,282.73,5.64,N,Centro-Oeste
-29.15307,-56.6523,315.07,0.32,0.55,2026-04-25,538,N,nominal,2.0NRT,283.86,5.53,N,Centro-Oeste
-29.15335,-56.64887,296.58,0.32,0.55,2026-04-25,538,N,nominal,2.0NRT,283.8,0.52,N,Centro-Oeste
-29.15794,-56.65633,330.57,0.32,0.55,2026-04-25,538,N,nominal,2.0NRT,283.37,1.84,N,Centro-Oeste
-29.15737,-56.66319,295.7,0.32,0.55,2026-04-25,538,N,nominal,2.0NRT,282.15,1.82,N,Centro-Oeste
-29.15765,-56.65976,317.85,0.32,0.55,2026-04-25,538,N,nominal,2.0NRT,283.1,1.82,N,Centro-Oeste
-29.15822,-56.65289,305.83,0.32,0.55,2026-04-25,538,N,nominal,2.0NRT,283.91,1.84,N,Centro-Oeste
-31.3512,-64.13161,297.82,0.43,0.38,2026-04-25,538,N,nominal,2.0NRT,285.77,0.36,N,Centro-Oeste
-33.25794,-60.28041,320.99,0.44,0.46,2026-04-25,538,N,nominal,2.0NRT,286.04,2.06,N,Centro-Oeste
-33.25743,-60.28534,302.45,0.44,0.46,2026-04-25,538,N,nominal,2.0NRT,286.55,1.19,N,Centro-Oeste
-33.25781,-60.28278,321.5,0.45,0.47,2026-04-25,538,N,nominal,2.0NRT,286.89,2.71,N,Centro-Oeste
-33.36419,-60.14795,299.13,0.45,0.47,2026-04-25,538,N,nominal,2.0NRT,286.87,2.12,N,Centro-Oeste
-33.3647,-60.14291,297.6,0.45,0.47,2026-04-25,538,N,nominal,2.0NRT,287.27,2.15,N,Centro-Oeste
-33.36757,-60.15856,320.03,0.45,0.47,2026-04-25,538,N,nominal,2.0NRT,287.06,1.58,N,Centro-Oeste
-33.37196,-60.15919,304.21,0.45,0.47,2026-04-25,538,N,nominal,2.0NRT,286.31,1.58,N,Centro-Oeste
-33.37296,-60.14923,298.89,0.45,0.47,2026-04-25,538,N,nominal,2.0NRT,285.58,1.2,N,Centro-Oeste
-33.37786,-60.14488,320.75,0.45,0.47,2026-04-25,538,N,nominal,2.0NRT,285.9,1.98,N,Centro-Oeste
-33.3772,-60.14673,327.0,0.45,0.47,2026-04-25,538,N,nominal,2.0NRT,286.14,2.33,N,Centro-Oeste
-32.80361,-70.95486,330.56,0.46,0.39,2026-04-25,540,N,nominal,2.0NRT,285.93,5.18,N,Centro-Oeste
-32.80377,-70.95148,327.54,0.46,0.39,2026-04-25,540,N,nominal,2.0NRT,284.23,3.15,N,Centro-Oeste
-33.29388,-70.73,327.0,0.44,0.39,2026-04-25,540,N,nominal,2.0NRT,282.58,1.67,N,Centro-Oeste
-33.29742,-70.73095,298.79,0.44,0.39,2026-04-25,540,N,nominal,2.0NRT,280.53,1.67,N,Centro-Oeste
-20.19971,-46.79299,346.92,0.52,0.5,2026-04-25,1624,N,nominal,2.0NRT,300.82,8.33,D,Sudeste
-20.19514,-46.79413,354.98,0.52,0.5,2026-04-25,1624,N,nominal,2.0NRT,301.5,21.1,D,Sudeste
-20.17398,-46.92142,344.68,0.52,0.5,2026-04-25,1624,N,nominal,2.0NRT,298.92,12.37,D,Sudeste
-25.47636,-43.94279,338.63,0.4,0.44,2026-04-25,1622,N,nominal,2.0NRT,294.39,3.46,D,Sul
-20.16049,-46.84489,334.11,0.52,0.5,2026-04-25,1624,N,nominal,2.0NRT,300.96,10.41,D,Sudeste
-25.62635,-51.42982,330.61,0.58,0.7,2026-04-25,1622,N,nominal,2.0NRT,283.91,5.68,D,Sul
-19.44938,-41.43046,332.96,0.41,0.37,2026-04-25,1624,N,nominal,2.0NRT,295.86,3.14,D,Sudeste
-20.45443,-50.00736,337.36,0.42,0.61,2026-04-25,1624,N,nominal,2.0NRT,295.87,8.48,D,Sudeste
-25.6286,-51.43209,335.57,0.58,0.7,2026-04-25,1622,N,nominal,2.0NRT,283.86,4.35,D,Sul
-20.45483,-50.01163,341.41,0.42,0.61,2026-04-25,1624,N,nominal,2.0NRT,295.72,5.97,D,Sudeste
-25.17906,-50.1302,353.83,0.48,0.64,2026-04-25,1622,N,nominal,2.0NRT,295.15,7.18,D,Sul
-20.44912,-50.01239,335.47,0.42,0.61,2026-04-25,1624,N,nominal,2.0NRT,294.83,4.49,D,Sudeste
-25.04805,-49.33415,330.54,0.42,0.61,2026-04-25,1622,N,nominal,2.0NRT,292.1,3.16,D,Sul
-19.16339,-40.26653,342.05,0.39,0.36,2026-04-25,1624,N,nominal,2.0NRT,296.69,3.29,D,Sudeste
-24.44116,-47.54181,339.03,0.32,0.55,2026-04-25,1622,N,nominal,2.0NRT,297.26,2.38,D,Sul
-19.48309,-42.54087,331.13,0.44,0.38,2026-04-25,1624,N,low,2.0NRT,302.33,4.74,D,Sudeste
-24.42111,-49.07514,367.0,0.4,0.6,2026-04-25,1622,N,high,2.0NRT,295.83,11.47,D,Sul
-19.48367,-42.54512,341.17,0.44,0.38,2026-04-25,1624,N,nominal,2.0NRT,301.57,4.74,D,Sudeste
-24.42439,-49.07251,331.02,0.4,0.6,2026-04-25,1622,N,nominal,2.0NRT,293.82,8.16,D,Sul
-19.23143,-45.294,343.37,0.4,0.45,2026-04-25,1624,N,nominal,2.0NRT,302.33,9.73,D,Sudeste
-24.42477,-49.07675,357.78,0.4,0.6,2026-04-25,1622,N,nominal,2.0NRT,294.91,7.73,D,Sul
-19.94816,-54.38863,367.0,0.78,0.78,2026-04-25,1624,N,high,2.0NRT,293.78,32.29,D,Centro-Oeste
-24.33078,-52.32788,329.05,0.64,0.72,2026-04-25,1622,N,nominal,2.0NRT,297.11,5.71,D,Sul
-19.95511,-54.38811,334.78,0.78,0.78,2026-04-25,1624,N,nominal,2.0NRT,291.22,4.58,D,Centro-Oeste
-23.24633,-45.3844,326.66,0.46,0.47,2026-04-25,1622,N,nominal,2.0NRT,294.72,3.19,D,Sul
-19.94776,-54.38871,367.0,0.78,0.78,2026-04-25,1624,N,high,2.0NRT,293.84,22.51,D,Centro-Oeste
-22.91227,-43.73187,328.89,0.55,0.43,2026-04-25,1622,N,nominal,2.0NRT,291.51,11.35,D,Sul
-18.62575,-43.02456,343.39,0.45,0.39,2026-04-25,1624,N,nominal,2.0NRT,298.04,12.15,D,Sudeste
-22.91292,-43.73729,345.28,0.55,0.43,2026-04-25,1622,N,nominal,2.0NRT,295.23,11.16,D,Sul
-17.94389,-40.0144,330.17,0.38,0.36,2026-04-25,1624,N,low,2.0NRT,302.11,4.9,D,Sudeste
-22.90896,-43.73786,342.15,0.55,0.43,2026-04-25,1622,N,nominal,2.0NRT,293.03,11.16,D,Sul
-17.87236,-39.72762,332.65,0.38,0.36,2026-04-25,1624,N,nominal,2.0NRT,295.44,6.51,D,Sudeste
-22.9138,-43.73291,328.73,0.55,0.42,2026-04-25,1622,N,nominal,2.0NRT,291.84,4.23,D,Sul
-17.84856,-42.22006,330.24,0.42,0.37,2026-04-25,1624,N,nominal,2.0NRT,296.15,1.61,D,Sudeste
-22.90984,-43.73347,336.07,0.55,0.42,2026-04-25,1622,N,nominal,2.0NRT,290.93,13.3,D,Sul
-17.84509,-42.22057,331.07,0.42,0.37,2026-04-25,1624,N,nominal,2.0NRT,295.9,1.61,D,Sudeste
-22.91052,-43.73888,334.45,0.55,0.43,2026-04-25,1622,N,nominal,2.0NRT,294.15,13.3,D,Sul
-17.35721,-40.3747,340.32,0.38,0.36,2026-04-25,1624,N,nominal,2.0NRT,296.85,8.73,D,Sudeste
-22.83003,-43.47857,346.72,0.53,0.42,2026-04-25,1622,N,nominal,2.0NRT,298.09,9.48,D,Sul
-17.35388,-40.37524,333.87,0.38,0.36,2026-04-25,1624,N,nominal,2.0NRT,296.06,5.99,D,Sudeste
-22.08692,-39.82952,338.36,0.39,0.36,2026-04-25,1624,N,nominal,2.0NRT,296.27,4.81,D,Sudeste
-17.35443,-40.37888,333.54,0.38,0.36,2026-04-25,1624,N,nominal,2.0NRT,298.52,5.99,D,Sudeste
-22.02505,-43.16502,339.24,0.5,0.41,2026-04-25,1624,N,nominal,2.0NRT,298.88,3.31,D,Sudeste
-18.27227,-51.64384,334.6,0.5,0.66,2026-04-25,1624,N,nominal,2.0NRT,294.66,1.55,D,Centro-Oeste
-21.27607,-41.49766,331.4,0.42,0.38,2026-04-25,1624,N,nominal,2.0NRT,299.87,2.13,D,Sudeste
-16.80193,-40.47849,333.71,0.38,0.36,2026-04-25,1624,N,nominal,2.0NRT,294.95,2.61,D,Sudeste
-21.02723,-40.81936,333.61,0.4,0.37,2026-04-25,1624,N,nominal,2.0NRT,300.28,4.91,D,Sudeste
-17.22602,-44.30207,346.84,0.51,0.41,2026-04-25,1624,N,nominal,2.0NRT,298.88,6.86,D,Sudeste
-21.02778,-40.82323,332.18,0.4,0.37,2026-04-25,1624,N,nominal,2.0NRT,299.12,2.19,D,Sudeste
-17.22665,-44.30688,339.8,0.51,0.41,2026-04-25,1624,N,nominal,2.0NRT,297.71,6.86,D,Sudeste
-21.59243,-46.16917,327.86,0.49,0.49,2026-04-25,1624,N,nominal,2.0NRT,296.1,3.34,D,Sudeste
-17.0486,-49.28515,344.28,0.34,0.56,2026-04-25,1626,N,nominal,2.0NRT,300.28,5.58,D,Sudeste
-20.70734,-41.15691,332.2,0.41,0.37,2026-04-25,1624,N,nominal,2.0NRT,298.35,3.34,D,Sudeste
-16.31558,-43.67427,336.65,0.46,0.39,2026-04-25,1626,N,nominal,2.0NRT,301.16,2.32,D,Sudeste
-21.49957,-48.28062,331.42,0.33,0.55,2026-04-25,1624,N,nominal,2.0NRT,293.06,2.86,D,Sudeste
-15.83729,-41.99838,350.54,0.4,0.37,2026-04-25,1626,N,nominal,2.0NRT,298.34,14.12,D,Sudeste
-21.12762,-46.52258,328.73,0.51,0.49,2026-04-25,1624,N,nominal,2.0NRT,294.2,7.9,D,Sudeste
-15.83335,-41.99515,332.36,0.4,0.37,2026-04-25,1626,N,nominal,2.0NRT,288.9,2.73,D,Sudeste
-20.25181,-40.23191,332.69,0.39,0.36,2026-04-25,1624,N,nominal,2.0NRT,301.97,4.22,D,Sudeste
-15.83389,-41.99891,340.13,0.4,0.37,2026-04-25,1626,N,nominal,2.0NRT,289.0,2.73,D,Sudeste
-20.25012,-40.24367,346.57,0.39,0.36,2026-04-25,1624,N,nominal,2.0NRT,300.07,5.61,D,Sudeste
-15.82995,-41.99567,337.8,0.4,0.37,2026-04-25,1626,N,nominal,2.0NRT,287.26,2.73,D,Sudeste
-20.24621,-40.24049,332.18,0.39,0.36,2026-04-25,1624,N,nominal,2.0NRT,301.42,5.76,D,Sudeste
-15.8305,-41.99944,326.93,0.4,0.37,2026-04-25,1626,N,nominal,2.0NRT,286.57,2.73,D,Sudeste
-20.24174,-40.23359,336.45,0.39,0.36,2026-04-25,1624,N,nominal,2.0NRT,300.46,2.8,D,Sudeste
-15.86392,-43.60124,335.25,0.45,0.39,2026-04-25,1626,N,nominal,2.0NRT,301.46,1.41,D,Sudeste
-20.24286,-40.24105,341.49,0.39,0.36,2026-04-25,1624,N,nominal,2.0NRT,304.48,5.48,D,Sudeste
-15.53162,-43.50974,335.3,0.45,0.39,2026-04-25,1626,N,nominal,2.0NRT,301.15,4.2,D,Sudeste
-20.2395,-40.24161,347.28,0.39,0.36,2026-04-25,1624,N,nominal,2.0NRT,302.75,5.48,D,Sudeste
-15.32355,-43.69285,330.43,0.45,0.39,2026-04-25,1626,N,low,2.0NRT,301.97,2.33,D,Sudeste
-20.23448,-40.23098,338.81,0.39,0.36,2026-04-25,1624,N,nominal,2.0NRT,306.43,7.07,D,Sudeste
-15.63272,-49.28959,347.24,0.33,0.55,2026-04-25,1626,N,nominal,2.0NRT,299.23,4.21,D,Sudeste
-20.23335,-40.24646,329.21,0.39,0.36,2026-04-25,1624,N,low,2.0NRT,300.65,2.53,D,Sudeste
-14.83127,-44.23878,346.32,0.47,0.4,2026-04-25,1626,N,nominal,2.0NRT,296.43,7.08,D,Sudeste
-21.11665,-47.18695,344.69,0.56,0.51,2026-04-25,1624,N,nominal,2.0NRT,294.34,12.06,D,Sudeste
-14.82835,-44.23788,333.62,0.47,0.4,2026-04-25,1626,N,nominal,2.0NRT,296.73,5.6,D,Sudeste
-14.82897,-44.24224,331.89,0.47,0.4,2026-04-25,1626,N,nominal,2.0NRT,298.4,7.06,D,Sudeste
-15.19613,-47.35717,340.52,0.48,0.48,2026-04-25,1626,N,nominal,2.0NRT,293.39,5.71,D,Sudeste
